"GeneID","GeneName","log2FC","padj","neg_log_padj"
"ENSG00000137959.17","IFI44L",11.3253854342301,1.28444317820872e-105,104.891285103493
"ENSG00000119917.15","IFIT3",10.7630889715786,1.19764246110605e-186,185.921672814955
"ENSG00000132530.17","XAF1",10.7230867718157,4.64143337040175e-18,17.3333478796337
"ENSG00000197110.10","IFNL3",10.6127908342471,1.22105562984285e-17,16.9132645496641
"ENSG00000111335.14","OAS2",10.1293711793804,9.99999999999999e-301,300
"ENSG00000185745.10","IFIT1",9.80940544275081,9.99999999999999e-301,300
"ENSG00000177409.12","SAMD9L",9.56122456172898,4.90843858206869e-14,13.3090566388419
"ENSG00000227507.3","LTB",9.45240057804107,9.01812880455229e-14,13.0448835660236
"ENSG00000169429.13","CXCL8",8.97876717856693,1.38131502777634e-79,78.8597072633312
"ENSG00000128709.13","HOXD9",-8.97130895652433,1.6360750857388e-08,7.78619676877366
"ENSG00000169245.6","CXCL10",8.93312399432333,2.88509656632731e-63,62.5398396461057
"ENSG00000244675.2","ENSG00000244675",-8.91344497407897,1.75525314803236e-08,7.75566023938894
"ENSG00000204482.11","LST1",8.84939265843972,1.08723488095461e-11,10.9636766229026
"ENSG00000183709.8","IFNL2",8.73438845662541,2.57595153699786e-15,14.5890623118916
"ENSG00000185885.17","IFITM1",8.73383216606944,2.20173652116312e-45,44.6572346536891
"ENSG00000119922.11","IFIT2",8.72268839473042,9.99999999999999e-301,300
"ENSG00000253775.3","ENSG00000253775",8.69457313130801,7.28900969397085e-11,10.1373314721839
"ENSG00000137965.11","IFI44",8.60474664289879,2.04964659670192e-212,211.688321014229
"ENSG00000171855.7","IFNB1",8.57893315102609,1.86595569867523e-10,9.72909867144122
"ENSG00000163734.4","CXCL3",8.41925204065279,8.57777161401641e-10,9.06662552117608
"ENSG00000182393.3","IFNL1",8.36685872176712,2.30851891752954e-27,26.6366665622023
"ENSG00000288076.1","ENSG00000288076",8.35396694946322,2.78581150222107e-09,8.55504827280608
"ENSG00000126709.16","IFI6",8.29248926608705,1.48784440922159e-191,190.8274424826
"ENSG00000271503.7","CCL5",8.20067326601493,9.99999999999999e-301,300
"ENSG00000163739.5","CXCL1",8.06088953617481,3.13921407769996e-13,12.5031790667168
"ENSG00000135114.14","OASL",7.99442891201895,9.99999999999999e-301,300
"ENSG00000225886.3","ENSG00000225886",7.93688034523423,4.08951181722423e-43,42.3883285325158
"ENSG00000233975.3","LINC02574",7.90198124973794,7.62513899587349e-09,8.11775223531355
"ENSG00000251574.9","ENSG00000251574",7.84637337718971,1.10581111276923e-08,7.9563190499642
"ENSG00000118113.12","MMP8",7.65296515513574,5.01954311695635e-08,7.29933581090572
"ENSG00000232810.5","TNF",7.6333877511223,1.55468976858527e-33,32.8083562595202
"ENSG00000026751.17","SLAMF7",7.58199927349355,1.83523567631298e-07,6.73630815683423
"ENSG00000177294.7","FBXO39",7.55381236264441,2.25970719877751e-08,7.64594783084966
"ENSG00000268916.6","CSAG3",7.52502040763387,1.36862003379693e-07,6.86371710711059
"ENSG00000204371.12","EHMT2",7.41694768405743,9.99999999999999e-301,300
"ENSG00000089127.15","OAS1",7.37047428223645,9.99999999999999e-301,300
"ENSG00000276070.5","CCL4L2",7.3704262402973,9.06209711507397e-07,6.04277128796187
"ENSG00000105559.13","PLEKHA4",7.31869356193635,1.28741555946756e-39,38.8902812463721
"ENSG00000275302.2","CCL4",7.30889152378203,6.20531487179236e-07,6.20723617651619
"ENSG00000299445.1","ENSG00000299445",7.19786263564098,8.37565174710074e-07,6.07698138857094
"ENSG00000290606.3","ENSG00000290606",7.19136239129887,3.418853251175e-10,9.46611954020156
"ENSG00000306510.1","ENSG00000306510",-7.16027494746894,4.19043365837774e-05,4.37774103056713
"ENSG00000081041.9","CXCL2",7.13318202795157,1.11914924109117e-06,5.95111199545504
"ENSG00000162654.9","GBP4",7.1295267507608,1.23590524599601e-36,35.9080148243269
"ENSG00000108691.10","CCL2",7.11116476776117,9.37330814999539e-46,45.0281071051926
"ENSG00000132429.10","POPDC3",7.10061413179444,2.99271376721651e-06,5.52393481849656
"ENSG00000214872.9","SMTNL1",7.06311282420795,2.86582533710542e-06,5.5427502819927
"ENSG00000238015.2","ENSG00000238015",7.03704538233137,6.86166177339612e-06,5.16357069309534
"ENSG00000305744.1","ENSG00000305744",6.9722832430749,1.61270254717753e-05,4.79244572810521
"ENSG00000130303.14","BST2",6.9612655542626,1.33059652932093e-260,259.875953613686
"ENSG00000115009.13","CCL20",6.93260781359241,2.68541172831291e-05,4.57098911866985
"ENSG00000156510.13","HKDC1",6.91513177758077,3.5578485057261e-09,8.44881254824982
"ENSG00000136297.16","MMD2",6.87641877953377,1.29353523550744e-05,4.88822173673636
"ENSG00000272395.8","IFNL4",6.85937834205507,5.35613883887918e-06,5.2711481739719
"ENSG00000134321.13","RSAD2",6.8478918364039,3.56356527547363e-163,162.448115281621
"ENSG00000236206.3","ENSG00000236206",6.84531876298248,4.49017517880385e-05,4.34773671518737
"ENSG00000049249.10","TNFRSF9",6.84136636869655,0.000104733736937448,3.9799134004062
"ENSG00000305481.1","ENSG00000305481",-6.79677663304192,0.000121525282217101,3.91533336169397
"ENSG00000136244.12","IL6",6.76944207786356,2.10015690881471e-16,15.6777482566534
"ENSG00000238160.3","LINC02863",6.74476165311717,7.88489826392786e-05,4.10320390584805
"ENSG00000124253.11","PCK1",6.6513326484003,1.14454871518065e-15,14.9413657178135
"ENSG00000295410.1","ENSG00000295410",-6.61933933880145,0.000380019634531367,3.42019396404546
"ENSG00000134259.6","NGF",6.55524323345927,0.000209038721828605,3.6797732587748
"ENSG00000204010.3","IFIT1B",6.53349691952674,1.95540514783327e-05,4.70876324581857
"ENSG00000176136.6","MC5R",6.5293763113598,3.34638658050239e-05,4.47542389000806
"ENSG00000235371.1","ACO2P2",6.52919215653597,5.37039036904282e-05,4.26999414466183
"ENSG00000174145.8","NWD2",6.4819346394788,7.46805065752556e-07,6.12679274479243
"ENSG00000149131.17","SERPING1",6.45917443908107,4.57804206958079e-08,7.33932022072595
"ENSG00000299311.1","ENSG00000299311",6.4071593154313,0.00182685083853098,2.73829691112993
"ENSG00000253227.3","ENSG00000253227",6.38159070838555,1.49302651744091e-24,23.8259324787613
"ENSG00000112245.14","PTP4A1",6.36775247818685,0.000641912894293728,3.19252390042669
"ENSG00000265107.3","GJA5",6.36729179709097,0.000384481740949082,3.41512428003251
"ENSG00000077522.15","ACTN2",6.33184913675848,1.41579988345151e-05,4.84899812775824
"ENSG00000179277.9","MEIS3P1",-6.3179616806028,0.00158029881055329,2.80126078677677
"ENSG00000235005.2","ENSG00000235005",6.31177789925202,0.000662212600970234,3.1790025594949
"ENSG00000139269.3","INHBE",6.30887967750993,3.98685961497969e-14,13.3993690564151
"ENSG00000147655.12","RSPO2",6.28402916315427,0.000120705623672378,3.91827249566084
"ENSG00000253396.2","ENSG00000253396",6.27455428219899,0.000424366542180888,3.37225886397666
"ENSG00000289066.2","ENSG00000289066",6.2698027435511,4.93796974267228e-05,4.30645157552817
"ENSG00000155918.8","RAET1L",6.26486778904966,6.05632207556338e-33,32.2177910370878
"ENSG00000254799.1","SLC25A47P1",-6.25475437099404,0.000844473746719874,3.07341384737411
"ENSG00000242221.9","PSG2",6.25193001577944,0.00869894784682182,2.06053327289315
"ENSG00000137745.13","MMP13",6.24720214541753,9.99999999999999e-301,300
"ENSG00000113721.14","PDGFRB",6.24158906532145,8.83361704466265e-05,4.05386143222216
"ENSG00000186143.11","PRR30",6.21976214350423,0.000749949472854381,3.12496799580794
"ENSG00000162896.6","PIGR",6.20313643201876,0.00033982862843435,3.46874003733472
"ENSG00000136918.8","WDR38",6.19776572688627,0.00593387410356404,2.22666167215929
"ENSG00000298626.1","ENSG00000298626",6.18679056818098,0.000769581887051391,3.113745162444
"ENSG00000112116.11","IL17F",6.17524917010798,0.0012547494945369,2.901442970597
"ENSG00000269720.3","CCDC194",6.16052155487182,4.01378760838971e-07,6.39644561215366
"ENSG00000124256.15","ZBP1",6.13099989984238,5.72489167753224e-25,24.2422327263322
